"hour","avg_rtt","success_ratio","prcount","src_scion_addr"
"2025-02-03 08:00:00+00","228.9119066400631061","1.00000000000000000000","43102","71-2:0:3d,10.0.0.1:0"
"2025-02-03 08:00:00+00","96.8726198749131341","1.00000000000000000000","43170","71-2:0:3e,10.10.0.1:0"
"2025-02-03 08:00:00+00","129.7875318655851680","1.00000000000000000000","43150","71-2:0:3f,10.10.0.1:0"
"2025-02-03 08:00:00+00","128.2210662897657499","1.00000000000000000000","43159","71-2:0:48,127.0.0.1:0"
"2025-02-03 08:00:00+00","128.5917176209005003","1.00000000000000000000","43176","71-2:0:4a,141.44.25.151:0"
"2025-02-03 08:00:00+00","217.4669172234595397","1.00000000000000000000","43104","71-2:0:5c,127.0.0.1:0"
"2025-02-03 09:00:00+00","113.4501240971583145","1.00000000000000000000","35859","71-20965,10.0.1.1:0"
"2025-02-03 09:00:00+00","116.9164813785436354","1.00000000000000000000","35980","71-20965,10.0.2.1:0"
"2025-02-03 09:00:00+00","116.4739634231467262","1.00000000000000000000","35815","71-20965,10.0.3.1:0"
"2025-02-03 09:00:00+00","269.2328976640711902","1.00000000000000000000","43152","71-2:0:3b,10.1.0.1:0"
"2025-02-03 09:00:00+00","230.2144994780187913","1.00000000000000000000","43105","71-2:0:3d,10.0.0.1:0"
"2025-02-03 09:00:00+00","96.8748610339077265","1.00000000000000000000","43176","71-2:0:3e,10.10.0.1:0"
"2025-02-03 09:00:00+00","129.5850482017055988","1.00000000000000000000","43152","71-2:0:3f,10.10.0.1:0"
"2025-02-03 09:00:00+00","128.1880383439844401","1.00000000000000000000","43188","71-2:0:48,127.0.0.1:0"
"2025-02-03 09:00:00+00","128.6721809744779582","1.00000000000000000000","43100","71-2:0:4a,141.44.25.151:0"
"2025-02-03 09:00:00+00","217.6659708692828648","1.00000000000000000000","43116","71-2:0:5c,127.0.0.1:0"
"2025-02-03 10:00:00+00","113.4207759699624531","1.00000000000000000000","35955","71-20965,10.0.1.1:0"
"2025-02-03 10:00:00+00","116.9520839713784559","1.00000000000000000000","35917","71-20965,10.0.2.1:0"
"2025-02-03 10:00:00+00","116.1617663436908342","1.00000000000000000000","35916","71-20965,10.0.3.1:0"
"2025-02-03 10:00:00+00","269.2322661353843303","1.00000000000000000000","43166","71-2:0:3b,10.1.0.1:0"
"2025-02-03 10:00:00+00","228.5076512868073267","1.00000000000000000000","43130","71-2:0:3d,10.0.0.1:0"
"2025-02-03 10:00:00+00","97.0108289855072464","1.00000000000000000000","43125","71-2:0:3e,10.10.0.1:0"
"2025-02-03 10:00:00+00","129.4773664458138350","1.00000000000000000000","43166","71-2:0:3f,10.10.0.1:0"
"2025-02-03 10:00:00+00","128.2783982944802336","1.00000000000000000000","43154","71-2:0:48,127.0.0.1:0"
"2025-02-03 10:00:00+00","128.4907737957253466","1.00000000000000000000","43138","71-2:0:4a,141.44.25.151:0"
"2025-02-03 10:00:00+00","217.4646441235775373","1.00000000000000000000","43147","71-2:0:5c,127.0.0.1:0"
"2025-02-03 11:00:00+00","113.6417582417582418","1.00000000000000000000","35945","71-20965,10.0.1.1:0"
"2025-02-03 11:00:00+00","116.9970768374164811","1.00000000000000000000","35920","71-20965,10.0.2.1:0"
"2025-02-03 11:00:00+00","116.3138781525456719","1.00000000000000000000","35963","71-20965,10.0.3.1:0"
"2025-02-03 11:00:00+00","269.4064572992531428","1.00000000000000000000","43114","71-2:0:3b,10.1.0.1:0"
"2025-02-03 11:00:00+00","229.2954091816367265","1.00000000000000000000","43086","71-2:0:3d,10.0.0.1:0"
"2025-02-03 11:00:00+00","96.3891998423334647","1.00000000000000000000","38055","71-2:0:3e,10.10.0.1:0"
"2025-02-03 11:00:00+00","129.7293484314089475","1.00000000000000000000","43096","71-2:0:3f,10.10.0.1:0"
"2025-02-03 11:00:00+00","128.6921401427379739","1.00000000000000000000","43156","71-2:0:48,127.0.0.1:0"
"2025-02-03 11:00:00+00","124.9160729605729419","1.00000000000000000000","26809","71-2:0:4a,141.44.25.151:0"
"2025-02-03 11:00:00+00","220.4790778498609824","1.00000000000000000000","43160","71-2:0:5c,127.0.0.1:0"
"2025-02-03 12:00:00+00","113.4858485320284698","1.00000000000000000000","35968","71-20965,10.0.1.1:0"
"2025-02-03 12:00:00+00","117.0983925691084042","1.00000000000000000000","35958","71-20965,10.0.2.1:0"
"2025-02-03 12:00:00+00","116.0776273070285764","1.00000000000000000000","34189","71-20965,10.0.3.1:0"
"2025-02-03 12:00:00+00","267.5858063828653631","1.00000000000000000000","37538","71-2:0:3b,10.1.0.1:0"
"2025-02-03 12:00:00+00","228.6292098295164212","1.00000000000000000000","43054","71-2:0:3d,10.0.0.1:0"
"2025-02-03 12:00:00+00","97.2042788500255013","1.00000000000000000000","37253","71-2:0:3e,10.10.0.1:0"
"2025-02-03 12:00:00+00","129.7317850002324824","1.00000000000000000000","43014","71-2:0:3f,10.10.0.1:0"
"2025-02-03 12:00:00+00","128.5053474074933302","1.00000000000000000000","43105","71-2:0:48,127.0.0.1:0"
"2025-02-03 12:00:00+00","127.6837838563337181","1.00000000000000000000","37253","71-2:0:4a,141.44.25.151:0"
"2025-02-03 12:00:00+00","217.7594299110976997","1.00000000000000000000","43081","71-2:0:5c,127.0.0.1:0"
"2025-02-03 13:00:00+00","113.7501181835877756","1.00000000000000000000","35961","71-20965,10.0.1.1:0"
"2025-02-03 13:00:00+00","117.3286742551054570","1.00000000000000000000","35844","71-20965,10.0.2.1:0"
"2025-02-03 13:00:00+00","115.9815076123282584","1.00000000000000000000","26930","71-20965,10.0.3.1:0"
"2025-02-03 13:00:00+00","267.3953924960441977","1.00000000000000000000","37287","71-2:0:3b,10.1.0.1:0"
"2025-02-03 13:00:00+00","230.4565630357225594","1.00000000000000000000","43166","71-2:0:3d,10.0.0.1:0"
"2025-02-03 13:00:00+00","97.3119814600231750","1.00000000000000000000","43150","71-2:0:3e,10.10.0.1:0"
"2025-02-03 13:00:00+00","129.9787564286707131","1.00000000000000000000","43166","71-2:0:3f,10.10.0.1:0"
"2025-02-03 13:00:00+00","128.5545538818076477","1.00000000000000000000","43150","71-2:0:48,127.0.0.1:0"
"2025-02-03 13:00:00+00","128.6447660954145438","1.00000000000000000000","43180","71-2:0:4a,141.44.25.151:0"
"2025-02-03 13:00:00+00","218.5982356355194428","1.00000000000000000000","43075","71-2:0:5c,127.0.0.1:0"
"2025-02-03 14:00:00+00","113.6003059805285118","1.00000000000000000000","35950","71-20965,10.0.1.1:0"
"2025-02-03 14:00:00+00","117.0930769658856920","1.00000000000000000000","35938","71-20965,10.0.2.1:0"
"2025-02-03 14:00:00+00","116.0017228231705595","1.00000000000000000000","35407","71-20965,10.0.3.1:0"
"2025-02-03 14:00:00+00","268.9120563674321503","1.00000000000000000000","42152","71-2:0:3b,10.1.0.1:0"
"2025-02-03 14:00:00+00","230.7016177629444213","1.00000000000000000000","43146","71-2:0:3d,10.0.0.1:0"
"2025-02-03 14:00:00+00","97.1437790157845868","1.00000000000000000000","43080","71-2:0:3e,10.10.0.1:0"
"2025-02-03 14:00:00+00","129.8334800537460038","1.00000000000000000000","43166","71-2:0:3f,10.10.0.1:0"
"2025-02-03 14:00:00+00","128.3253065103019909","1.00000000000000000000","43147","71-2:0:48,127.0.0.1:0"
"2025-02-03 14:00:00+00","128.6274073900732455","1.00000000000000000000","42733","71-2:0:4a,141.44.25.151:0"
"2025-02-03 14:00:00+00","218.3316790352504638","1.00000000000000000000","43120","71-2:0:5c,127.0.0.1:0"
"2025-02-03 15:00:00+00","114.0418802942487740","1.00000000000000000000","35888","71-20965,10.0.1.1:0"
"2025-02-03 15:00:00+00","116.8347884112773175","1.00000000000000000000","35966","71-20965,10.0.2.1:0"
"2025-02-03 15:00:00+00","116.1174525549473450","1.00000000000000000000","35989","71-20965,10.0.3.1:0"
"2025-02-03 15:00:00+00","265.3773338413804366","1.00000000000000000000","36742","71-2:0:3b,10.1.0.1:0"
"2025-02-03 15:00:00+00","229.3751884407542269","1.00000000000000000000","43117","71-2:0:3d,10.0.0.1:0"
"2025-02-03 15:00:00+00","97.2019177320733741","1.00000000000000000000","43176","71-2:0:3e,10.10.0.1:0"
"2025-02-03 15:00:00+00","129.6571011673151751","1.00000000000000000000","43176","71-2:0:3f,10.10.0.1:0"
"2025-02-03 15:00:00+00","128.3773536836741784","1.00000000000000000000","43177","71-2:0:48,127.0.0.1:0"
"2025-02-03 15:00:00+00","128.7445754116203135","1.00000000000000000000","43183","71-2:0:4a,141.44.25.151:0"
"2025-02-03 15:00:00+00","217.9372074702256824","1.00000000000000000000","43158","71-2:0:5c,127.0.0.1:0"
"2025-02-03 16:00:00+00","114.0936839764261092","1.00000000000000000000","35972","71-20965,10.0.1.1:0"
"2025-02-03 16:00:00+00","117.3326752495620499","1.00000000000000000000","35963","71-20965,10.0.2.1:0"
"2025-02-03 16:00:00+00","116.5208275401813025","1.00000000000000000000","35962","71-20965,10.0.3.1:0"
"2025-02-03 16:00:00+00","269.8315643105446118","1.00000000000000000000","43150","71-2:0:3b,10.1.0.1:0"
"2025-02-03 16:00:00+00","230.1890311804008909","1.00000000000000000000","21552","71-2:0:3d,10.0.0.1:0"
"2025-02-03 16:00:00+00","97.4370451068564276","1.00000000000000000000","43142","71-2:0:3e,10.10.0.1:0"
"2025-02-03 16:00:00+00","130.0091783520686059","1.00000000000000000000","43145","71-2:0:3f,10.10.0.1:0"
"2025-02-03 16:00:00+00","128.8628191464714332","1.00000000000000000000","43162","71-2:0:48,127.0.0.1:0"
"2025-02-03 16:00:00+00","128.9386379430159833","1.00000000000000000000","43170","71-2:0:4a,141.44.25.151:0"
"2025-02-03 16:00:00+00","222.4695623941930846","1.00000000000000000000","43121","71-2:0:5c,127.0.0.1:0"
"2025-02-03 17:00:00+00","114.1564572766289504","1.00000000000000000000","35882","71-20965,10.0.1.1:0"
"2025-02-03 17:00:00+00","117.0604498202391238","1.00000000000000000000","35881","71-20965,10.0.2.1:0"
"2025-02-03 17:00:00+00","116.3184452493730844","1.00000000000000000000","35890","71-20965,10.0.3.1:0"
"2025-02-03 17:00:00+00","269.6473847723268107","1.00000000000000000000","43132","71-2:0:3b,10.1.0.1:0"
"2025-02-03 17:00:00+00","228.9866368326185593","1.00000000000000000000","32178","71-2:0:3d,10.0.0.1:0"
"2025-02-03 17:00:00+00","97.3534754402224282","1.00000000000000000000","43160","71-2:0:3e,10.10.0.1:0"
"2025-02-03 17:00:00+00","130.0684893419833179","1.00000000000000000000","43160","71-2:0:3f,10.10.0.1:0"
"2025-02-03 17:00:00+00","128.1909867727964415","1.00000000000000000000","42715","71-2:0:48,127.0.0.1:0"
"2025-02-03 17:00:00+00","128.7250981211825635","1.00000000000000000000","43059","71-2:0:4a,141.44.25.151:0"
"2025-02-03 17:00:00+00","219.9216811269707995","1.00000000000000000000","42876","71-2:0:5c,127.0.0.1:0"
"2025-02-03 18:00:00+00","114.9776927801663968","1.00000000000000000000","35818","71-20965,10.0.1.1:0"
"2025-02-03 18:00:00+00","117.0692415337251609","1.00000000000000000000","35730","71-20965,10.0.2.1:0"
"2025-02-03 18:00:00+00","116.2234660264641840","1.00000000000000000000","35822","71-20965,10.0.3.1:0"
"2025-02-03 18:00:00+00","284.3159257040143799","1.00000000000000000000","41725","71-2:0:3b,10.1.0.1:0"
"2025-02-03 18:00:00+00","230.3334267825436875","1.00000000000000000000","42804","71-2:0:3d,10.0.0.1:0"
"2025-02-03 18:00:00+00","102.0918887509574496","1.00000000000000000000","37861","71-2:0:3e,10.10.0.1:0"
"2025-02-03 18:00:00+00","140.6491056755662467","1.00000000000000000000","41987","71-2:0:3f,10.10.0.1:0"
"2025-02-03 18:00:00+00","128.2218543046357616","1.00000000000000000000","42884","71-2:0:48,127.0.0.1:0"
"2025-02-03 18:00:00+00","128.6168670768083520","1.00000000000000000000","42912","71-2:0:4a,141.44.25.151:0"
"2025-02-03 18:00:00+00","220.3788144510698001","1.00000000000000000000","42765","71-2:0:5c,127.0.0.1:0"
"2025-02-03 19:00:00+00","114.8402847291736181","1.00000000000000000000","35964","71-20965,10.0.1.1:0"
"2025-02-03 19:00:00+00","117.1881232492997199","1.00000000000000000000","35700","71-20965,10.0.2.1:0"
"2025-02-03 19:00:00+00","116.0489401409431492","1.00000000000000000000","35901","71-20965,10.0.3.1:0"
"2025-02-03 19:00:00+00","286.4779558652729384","1.00000000000000000000","43050","71-2:0:3b,10.1.0.1:0"
"2025-02-03 19:00:00+00","231.0682672233820459","1.00000000000000000000","43110","71-2:0:3d,10.0.0.1:0"
"2025-02-03 19:00:00+00","103.1449110154705130","1.00000000000000000000","42985","71-2:0:3e,10.10.0.1:0"
"2025-02-03 19:00:00+00","140.7900738077214232","1.00000000000000000000","42272","71-2:0:3f,10.10.0.1:0"
"2025-02-03 19:00:00+00","128.3323465653481271","1.00000000000000000000","42901","71-2:0:48,127.0.0.1:0"
"2025-02-03 19:00:00+00","128.7174169219891586","1.00000000000000000000","42430","71-2:0:4a,141.44.25.151:0"
"2025-02-03 19:00:00+00","218.9469261388766033","1.00000000000000000000","42959","71-2:0:5c,127.0.0.1:0"
"2025-02-03 20:00:00+00","114.7329175251990867","1.00000000000000000000","35914","71-20965,10.0.1.1:0"
"2025-02-03 20:00:00+00","116.7180308686688583","1.00000000000000000000","35894","71-20965,10.0.2.1:0"
"2025-02-03 20:00:00+00","115.9201847883561072","1.00000000000000000000","35933","71-20965,10.0.3.1:0"
"2025-02-03 20:00:00+00","285.9618845084246687","1.00000000000000000000","42791","71-2:0:3b,10.1.0.1:0"
"2025-02-03 20:00:00+00","231.1426484568831590","1.00000000000000000000","43127","71-2:0:3d,10.0.0.1:0"
"2025-02-03 20:00:00+00","101.2808194879678354","1.00000000000000000000","33826","71-2:0:3e,10.10.0.1:0"
"2025-02-03 20:00:00+00","140.0440777253893413","1.00000000000000000000","41994","71-2:0:3f,10.10.0.1:0"
"2025-02-03 20:00:00+00","128.2509092604681526","1.00000000000000000000","42892","71-2:0:48,127.0.0.1:0"
"2025-02-03 20:00:00+00","126.9122952273936957","1.00000000000000000000","33818","71-2:0:4a,141.44.25.151:0"
"2025-02-03 20:00:00+00","217.8181907258163290","1.00000000000000000000","40823","71-2:0:5c,127.0.0.1:0"
"2025-02-03 21:00:00+00","114.6380313448208669","1.00000000000000000000","35923","71-20965,10.0.1.1:0"
"2025-02-03 21:00:00+00","116.7207139475955782","1.00000000000000000000","35913","71-20965,10.0.2.1:0"
"2025-02-03 21:00:00+00","116.0191713737165753","1.00000000000000000000","35939","71-20965,10.0.3.1:0"
"2025-02-03 21:00:00+00","285.2856176367665928","1.00000000000000000000","42865","71-2:0:3b,10.1.0.1:0"
"2025-02-03 21:00:00+00","230.5002441917253890","1.00000000000000000000","42999","71-2:0:3d,10.0.0.1:0"
"2025-02-03 21:00:00+00","101.8744853708074875","1.00000000000000000000","36434","71-2:0:3e,10.10.0.1:0"
"2025-02-03 21:00:00+00","141.7963849765258216","1.00000000000000000000","42600","71-2:0:3f,10.10.0.1:0"
"2025-02-03 21:00:00+00","128.2262931535510868","1.00000000000000000000","43015","71-2:0:48,127.0.0.1:0"
"2025-02-03 21:00:00+00","128.3138391670894026","1.00000000000000000000","41397","71-2:0:4a,141.44.25.151:0"
"2025-02-03 21:00:00+00","218.1560975609756098","1.00000000000000000000","43050","71-2:0:5c,127.0.0.1:0"
"2025-02-03 22:00:00+00","111.2355008787346221","1.00000000000000000000","22191","71-20965,10.0.1.1:0"
"2025-02-03 22:00:00+00","113.2978330405009686","1.00000000000000000000","22197","71-20965,10.0.2.1:0"
"2025-02-03 22:00:00+00","112.1613339952163906","1.00000000000000000000","22159","71-20965,10.0.3.1:0"
"2025-02-03 22:00:00+00","276.5498181272734091","1.00000000000000000000","26667","71-2:0:3b,10.1.0.1:0"
"2025-02-03 22:00:00+00","240.8095544049283798","1.00000000000000000000","26459","71-2:0:3d,10.0.0.1:0"
"2025-02-03 22:00:00+00","99.0287683548097093","1.00000000000000000000","26696","71-2:0:3e,10.10.0.1:0"
"2025-02-03 22:00:00+00","134.9620833489910188","1.00000000000000000000","26611","71-2:0:3f,10.10.0.1:0"
"2025-02-03 22:00:00+00","121.4741514360313316","1.00000000000000000000","26810","71-2:0:48,127.0.0.1:0"
"2025-02-03 22:00:00+00","128.5460825176790147","1.00000000000000000000","42706","71-2:0:4a,141.44.25.151:0"
"2025-02-03 22:00:00+00","214.2334737705529249","1.00000000000000000000","26821","71-2:0:5c,127.0.0.1:0"
"2025-02-03 23:00:00+00","111.8099047619047619","1.00000000000000000000","23625","71-20965,10.0.1.1:0"
"2025-02-03 23:00:00+00","116.4779795388964995","1.00000000000000000000","34309","71-20965,10.0.2.1:0"
"2025-02-03 23:00:00+00","115.3821249877366820","1.00000000000000000000","30579","71-20965,10.0.3.1:0"
"2025-02-03 23:00:00+00","283.4250793824592138","1.00000000000000000000","36532","71-2:0:3b,10.1.0.1:0"
"2025-02-03 23:00:00+00","231.9386176495051152","1.00000000000000000000","36069","71-2:0:3d,10.0.0.1:0"
"2025-02-03 23:00:00+00","102.2061732094695835","1.00000000000000000000","36707","71-2:0:3e,10.10.0.1:0"
"2025-02-03 23:00:00+00","130.4766830591826352","1.00000000000000000000","5897","71-2:0:3f,10.10.0.1:0"
"2025-02-03 23:00:00+00","126.3672788877833652","1.00000000000000000000","37187","71-2:0:48,127.0.0.1:0"
"2025-02-03 23:00:00+00","128.4750362070279747","1.00000000000000000000","13119","71-2:0:4a,141.44.25.151:0"
"2025-02-03 23:00:00+00","217.0563877386543646","1.00000000000000000000","35983","71-2:0:5c,127.0.0.1:0"
"2025-02-04 00:00:00+00","112.1104919873871539","1.00000000000000000000","23151","71-20965,10.0.1.1:0"
"2025-02-04 00:00:00+00","117.0595218866095946","1.00000000000000000000","12382","71-20965,10.0.2.1:0"
"2025-02-04 00:00:00+00","114.2658169259799907","1.00000000000000000000","28087","71-20965,10.0.3.1:0"
"2025-02-04 00:00:00+00","271.5640438994744933","1.00000000000000000000","27973","71-2:0:3b,10.1.0.1:0"
"2025-02-04 00:00:00+00","233.1843157141152607","1.00000000000000000000","33524","71-2:0:3d,10.0.0.1:0"
"2025-02-04 00:00:00+00","100.0763297872340426","1.00000000000000000000","33840","71-2:0:3e,10.10.0.1:0"
"2025-02-04 00:00:00+00","134.8487796404064970","1.00000000000000000000","23026","71-2:0:3f,10.10.0.1:0"
"2025-02-04 00:00:00+00","124.7885999056381222","1.00000000000000000000","33912","71-2:0:48,127.0.0.1:0"
"2025-02-04 00:00:00+00","126.0207016024252923","1.00000000000000000000","23090","71-2:0:4a,141.44.25.151:0"
"2025-02-04 00:00:00+00","210.2887698625245492","1.00000000000000000000","28005","71-2:0:5c,127.0.0.1:0"
"2025-02-04 01:00:00+00","114.6409892167624459","1.00000000000000000000","30974","71-20965,10.0.1.1:0"
"2025-02-04 01:00:00+00","117.1493868450390190","1.00000000000000000000","26910","71-20965,10.0.2.1:0"
"2025-02-04 01:00:00+00","112.5585972850678733","1.00000000000000000000","8840","71-20965,10.0.3.1:0"
"2025-02-04 01:00:00+00","276.3228211316706892","1.00000000000000000000","37290","71-2:0:3b,10.1.0.1:0"
"2025-02-04 01:00:00+00","229.7565310779970466","1.00000000000000000000","37245","71-2:0:3d,10.0.0.1:0"
"2025-02-04 01:00:00+00","100.4855969287766115","1.00000000000000000000","37249","71-2:0:3e,10.10.0.1:0"
"2025-02-04 01:00:00+00","137.8871479251773812","1.00000000000000000000","37208","71-2:0:3f,10.10.0.1:0"
"2025-02-04 01:00:00+00","126.2643659668034216","1.00000000000000000000","37293","71-2:0:48,127.0.0.1:0"
"2025-02-04 01:00:00+00","127.7069344631556366","1.00000000000000000000","37292","71-2:0:4a,141.44.25.151:0"
"2025-02-04 01:00:00+00","215.3759459241106294","1.00000000000000000000","37133","71-2:0:5c,127.0.0.1:0"
"2025-02-04 02:00:00+00","115.8801067942264371","1.00000000000000000000","35957","71-20965,10.0.1.1:0"
"2025-02-04 02:00:00+00","117.8377717240229054","1.00000000000000000000","35974","71-20965,10.0.2.1:0"
"2025-02-04 02:00:00+00","116.2019070233369198","1.00000000000000000000","26953","71-20965,10.0.3.1:0"
"2025-02-04 02:00:00+00","277.2780747414859597","1.00000000000000000000","42841","71-2:0:3b,10.1.0.1:0"
"2025-02-04 02:00:00+00","227.5986385106974159","1.00000000000000000000","43188","71-2:0:3d,10.0.0.1:0"
"2025-02-04 02:00:00+00","100.9613170680185889","1.00000000000000000000","37872","71-2:0:3e,10.10.0.1:0"
"2025-02-04 02:00:00+00","140.3024565469293163","1.00000000000000000000","43150","71-2:0:3f,10.10.0.1:0"
"2025-02-04 02:00:00+00","128.2726430176788155","1.00000000000000000000","43159","71-2:0:48,127.0.0.1:0"
"2025-02-04 02:00:00+00","128.9154533775826999","1.00000000000000000000","37364","71-2:0:4a,141.44.25.151:0"
"2025-02-04 02:00:00+00","221.3428664358896917","1.00000000000000000000","43043","71-2:0:5c,127.0.0.1:0"
"2025-02-04 03:00:00+00","115.0108752241568809","1.00000000000000000000","34574","71-20965,10.0.1.1:0"
"2025-02-04 03:00:00+00","116.6974928186964888","1.00000000000000000000","35857","71-20965,10.0.2.1:0"
"2025-02-04 03:00:00+00","115.9296879408611252","1.00000000000000000000","35442","71-20965,10.0.3.1:0"
"2025-02-04 03:00:00+00","277.2285355881806356","1.00000000000000000000","43048","71-2:0:3b,10.1.0.1:0"
"2025-02-04 03:00:00+00","227.0071236309634305","1.00000000000000000000","43096","71-2:0:3d,10.0.0.1:0"
"2025-02-04 03:00:00+00","101.1376408401724857","1.00000000000000000000","43134","71-2:0:3e,10.10.0.1:0"
"2025-02-04 03:00:00+00","139.4650621665452323","1.00000000000000000000","42547","71-2:0:3f,10.10.0.1:0"
"2025-02-04 03:00:00+00","127.5121216335233857","1.00000000000000000000","43146","71-2:0:48,127.0.0.1:0"
"2025-02-04 03:00:00+00","128.4690985554946060","1.00000000000000000000","10938","71-2:0:4a,141.44.25.151:0"
"2025-02-04 03:00:00+00","213.0441138932077135","1.00000000000000000000","43093","71-2:0:5c,127.0.0.1:0"
"2025-02-04 04:00:00+00","114.3619216508141222","1.00000000000000000000","31015","71-20965,10.0.1.1:0"
"2025-02-04 04:00:00+00","117.3050366911274183","1.00000000000000000000","35976","71-20965,10.0.2.1:0"
"2025-02-04 04:00:00+00","115.2914665205196815","1.00000000000000000000","31019","71-20965,10.0.3.1:0"
"2025-02-04 04:00:00+00","275.7537961208207576","1.00000000000000000000","42741","71-2:0:3b,10.1.0.1:0"
"2025-02-04 04:00:00+00","227.3560253111744663","1.00000000000000000000","43143","71-2:0:3d,10.0.0.1:0"
"2025-02-04 04:00:00+00","101.1680372162962267","1.00000000000000000000","42562","71-2:0:3e,10.10.0.1:0"
"2025-02-04 04:00:00+00","137.8049997317740465","1.00000000000000000000","37282","71-2:0:3f,10.10.0.1:0"
"2025-02-04 04:00:00+00","127.8498065831229297","1.00000000000000000000","43171","71-2:0:48,127.0.0.1:0"
"2025-02-04 04:00:00+00","128.4331193432961482","1.00000000000000000000","19004","71-2:0:4a,141.44.25.151:0"
"2025-02-04 04:00:00+00","213.5589407349057041","1.00000000000000000000","43162","71-2:0:5c,127.0.0.1:0"
"2025-02-04 05:00:00+00","115.0992919266707621","1.00000000000000000000","30929","71-20965,10.0.1.1:0"
"2025-02-04 05:00:00+00","116.1557503867973182","1.00000000000000000000","31024","71-20965,10.0.2.1:0"
"2025-02-04 05:00:00+00","114.9762703120969822","1.00000000000000000000","31016","71-20965,10.0.3.1:0"
"2025-02-04 05:00:00+00","274.8008429221300508","1.00000000000000000000","29896","71-2:0:3b,10.1.0.1:0"
"2025-02-04 05:00:00+00","229.6619767379535831","1.00000000000000000000","37314","71-2:0:3d,10.0.0.1:0"
"2025-02-04 05:00:00+00","100.2745748208364531","1.00000000000000000000","37396","71-2:0:3e,10.10.0.1:0"
"2025-02-04 05:00:00+00","137.7409480449919657","1.00000000000000000000","37340","71-2:0:3f,10.10.0.1:0"
"2025-02-04 05:00:00+00","125.9910664134592238","1.00000000000000000000","37387","71-2:0:48,127.0.0.1:0"
"2025-02-04 05:00:00+00","128.4939438882709183","1.00000000000000000000","32364","71-2:0:4a,141.44.25.151:0"
"2025-02-04 05:00:00+00","212.5060231266600488","1.00000000000000000000","37273","71-2:0:5c,127.0.0.1:0"
"2025-02-04 06:00:00+00","115.1514662511824606","1.00000000000000000000","35942","71-20965,10.0.1.1:0"
"2025-02-04 06:00:00+00","116.8403050290835212","1.00000000000000000000","35931","71-20965,10.0.2.1:0"
"2025-02-04 06:00:00+00","115.9771064563687446","1.00000000000000000000","35949","71-20965,10.0.3.1:0"
"2025-02-04 06:00:00+00","277.5704689676520662","1.00000000000000000000","32305","71-2:0:3b,10.1.0.1:0"
"2025-02-04 06:00:00+00","231.5191411498985047","1.00000000000000000000","34977","71-2:0:3d,10.0.0.1:0"
"2025-02-04 06:00:00+00","101.2365090403337969","1.00000000000000000000","43140","71-2:0:3e,10.10.0.1:0"
"2025-02-04 06:00:00+00","139.4200092742870392","1.00000000000000000000","43130","71-2:0:3f,10.10.0.1:0"
"2025-02-04 06:00:00+00","127.6033695626984311","1.00000000000000000000","43151","71-2:0:48,127.0.0.1:0"
"2025-02-04 06:00:00+00","128.2946048437754461","1.00000000000000000000","42983","71-2:0:4a,141.44.25.151:0"
"2025-02-04 06:00:00+00","213.1230894498080726","1.00000000000000000000","42985","71-2:0:5c,127.0.0.1:0"
"2025-02-04 07:00:00+00","114.4047807754493866","1.00000000000000000000","31543","71-20965,10.0.1.1:0"
"2025-02-04 07:00:00+00","116.0066252456729855","1.00000000000000000000","31546","71-20965,10.0.2.1:0"
"2025-02-04 07:00:00+00","115.2535662207569898","1.00000000000000000000","31546","71-20965,10.0.3.1:0"
"2025-02-04 07:00:00+00","275.9008761743903726","1.00000000000000000000","37892","71-2:0:3b,10.1.0.1:0"
"2025-02-04 07:00:00+00","229.5182552244011052","1.00000000000000000000","37277","71-2:0:3d,10.0.0.1:0"
"2025-02-04 07:00:00+00","100.2155833882663151","1.00000000000000000000","37925","71-2:0:3e,10.10.0.1:0"
"2025-02-04 07:00:00+00","138.1038425987059290","1.00000000000000000000","37865","71-2:0:3f,10.10.0.1:0"
"2025-02-04 07:00:00+00","126.2347342332841173","1.00000000000000000000","37928","71-2:0:48,127.0.0.1:0"
"2025-02-04 07:00:00+00","126.9433108713067245","1.00000000000000000000","21221","71-2:0:4a,141.44.25.151:0"
"2025-02-04 07:00:00+00","212.3829022798721370","1.00000000000000000000","37853","71-2:0:5c,127.0.0.1:0"
"2025-02-04 08:00:00+00","115.3424520433694746","1.00000000000000000000","35970","71-20965,10.0.1.1:0"
"2025-02-04 08:00:00+00","116.8662586926286509","1.00000000000000000000","35950","71-20965,10.0.2.1:0"
"2025-02-04 08:00:00+00","116.0256959314775161","1.00000000000000000000","35959","71-20965,10.0.3.1:0"
"2025-02-04 08:00:00+00","277.3978808745449908","1.00000000000000000000","43131","71-2:0:3b,10.1.0.1:0"
"2025-02-04 08:00:00+00","227.1478923829165991","1.00000000000000000000","43153","71-2:0:3d,10.0.0.1:0"
"2025-02-04 08:00:00+00","101.2918769971750104","1.00000000000000000000","43186","71-2:0:3e,10.10.0.1:0"
"2025-02-04 08:00:00+00","139.5803318963519214","1.00000000000000000000","43146","71-2:0:3f,10.10.0.1:0"
"2025-02-04 08:00:00+00","127.7474347393046580","1.00000000000000000000","43173","71-2:0:48,127.0.0.1:0"
"2025-02-04 08:00:00+00","128.5543161678131003","1.00000000000000000000","32274","71-2:0:4a,141.44.25.151:0"
"2025-02-04 08:00:00+00","213.2030435688972274","1.00000000000000000000","43173","71-2:0:5c,127.0.0.1:0"
