"minute","avg_rtt","prcount"
"2025-02-02 13:59:00+00","146.6542085427135678","3184"
"2025-02-02 14:00:00+00","157.6048657718120805","1192"
"2025-02-02 14:01:00+00","169.4736111111111111","720"
"2025-02-02 14:02:00+00","169.3847222222222222","720"
"2025-02-02 14:03:00+00","169.5236111111111111","720"
"2025-02-02 14:04:00+00","169.5250000000000000","720"
"2025-02-02 14:05:00+00","169.3708333333333333","720"
"2025-02-02 14:06:00+00","169.4319444444444444","720"
"2025-02-02 14:07:00+00","169.6777777777777778","720"
"2025-02-02 14:08:00+00","169.5611111111111111","720"
"2025-02-02 14:09:00+00","169.1376912378303199","719"
"2025-02-02 14:10:00+00","169.2847222222222222","720"
"2025-02-02 14:11:00+00","169.3305555555555556","720"
"2025-02-02 14:12:00+00","169.1969486823855756","721"
"2025-02-02 14:13:00+00","169.4763888888888889","720"
"2025-02-02 14:14:00+00","169.9402777777777778","720"
"2025-02-02 14:15:00+00","178.1510278514588859","6032"
"2025-02-02 14:16:00+00","186.4374313078976291","6369"
"2025-02-02 14:17:00+00","186.8534401508011310","6366"
"2025-02-02 14:18:00+00","187.2373174179362337","6367"
"2025-02-02 14:19:00+00","186.9722047738693467","6368"
"2025-02-02 14:20:00+00","186.7766898294377764","6332"
"2025-02-02 14:21:00+00","186.5125549278091651","6372"
"2025-02-02 14:22:00+00","186.7762413576367065","6364"
"2025-02-02 14:23:00+00","186.8981612446958982","6363"
"2025-02-02 14:24:00+00","186.7369992144540456","6365"
"2025-02-02 14:25:00+00","186.6104222257102496","6371"
"2025-02-02 14:26:00+00","186.7997172478793591","6366"
"2025-02-02 14:27:00+00","182.1416002656042497","6024"
"2025-02-02 14:28:00+00","173.6361519168756718","5582"
"2025-02-02 14:29:00+00","168.9756528568623601","5093"
"2025-02-02 14:30:00+00","166.1856496710526316","4864"
"2025-02-02 14:31:00+00","166.0468846391116595","4863"
"2025-02-02 14:32:00+00","166.0764802631578947","4864"
"2025-02-02 14:33:00+00","164.8796628029504742","4745"
"2025-02-02 14:34:00+00","157.6113732306928234","4027"
"2025-02-02 14:35:00+00","157.5814704421261798","4026"
"2025-02-02 14:36:00+00","157.5213611525086935","4026"
"2025-02-02 14:37:00+00","156.2861935483870968","3875"
"2025-02-02 14:38:00+00","147.2867830423940150","3208"
"2025-02-02 14:39:00+00","147.7576995600251414","3182"
"2025-02-02 14:40:00+00","147.4786432160804020","3184"
"2025-02-02 14:41:00+00","147.7296447657969192","3181"
"2025-02-02 14:42:00+00","146.7830455259026688","3185"
"2025-02-02 14:43:00+00","146.7906465787821720","3186"
"2025-02-02 14:44:00+00","146.9871311989956058","3186"
"2025-02-02 14:45:00+00","147.7317610062893082","3180"
"2025-02-02 14:46:00+00","147.3981772470144563","3182"
"2025-02-02 14:47:00+00","147.2513352183474709","3183"
"2025-02-02 14:48:00+00","147.2236883443292491","3183"
"2025-02-02 14:49:00+00","146.9418604651162791","3182"
"2025-02-02 14:50:00+00","147.2940251572327044","3180"
"2025-02-02 14:51:00+00","146.8579509742300440","3182"
"2025-02-02 14:52:00+00","146.6660383286207980","3183"
"2025-02-02 14:53:00+00","146.5642072213500785","3185"
"2025-02-02 14:54:00+00","146.8569182389937107","3180"
"2025-02-02 14:55:00+00","146.9311753614079195","3182"
"2025-02-02 14:56:00+00","146.7295004712535344","3183"
"2025-02-02 14:57:00+00","146.7737983034872762","3183"
"2025-02-02 14:58:00+00","146.6695979899497487","3184"
"2025-02-02 14:59:00+00","146.8614079195474544","3182"
"2025-02-02 15:00:00+00","146.8384155925809494","3181"
"2025-02-02 15:01:00+00","146.6644674835061263","3183"
"2025-02-02 15:02:00+00","146.5903954802259887","3186"
"2025-02-02 15:03:00+00","146.7347580138277813","3182"
"2025-02-02 15:04:00+00","146.6989314896291640","3182"
"2025-02-02 15:05:00+00","146.7242138364779874","3180"
"2025-02-02 15:06:00+00","146.7604658482845452","3177"
"2025-02-02 15:07:00+00","145.1428571428571429","2996"
"2025-02-02 15:08:00+00","140.0682372055239643","2462"
"2025-02-02 15:09:00+00","140.1565040650406504","2460"
"2025-02-02 15:10:00+00","140.0588952071486596","2462"
"2025-02-02 15:11:00+00","140.1141348497156783","2462"
"2025-02-02 15:12:00+00","139.8710462287104623","2466"
"2025-02-02 15:13:00+00","140.0767668562144598","2462"
"2025-02-02 15:14:00+00","139.8913660316173490","2467"
"2025-02-02 15:15:00+00","178.5418229251589760","6133"
"2025-02-02 15:16:00+00","183.4119402985074627","6365"
"2025-02-02 15:17:00+00","183.3173107131636821","6366"
"2025-02-02 15:18:00+00","182.0158950617283951","6480"
"2025-02-02 15:19:00+00","183.5472972972972973","6364"
"2025-02-02 15:20:00+00","183.4107395195478097","6369"
"2025-02-02 15:21:00+00","172.7808919442975498","5673"
"2025-02-02 15:22:00+00","170.0441451552562664","5346"
"2025-02-02 15:23:00+00","170.5138746145940391","4865"
"2025-02-02 15:24:00+00","170.4866420057542129","4866"
"2025-02-02 15:25:00+00","170.7568401563464308","4861"
"2025-02-02 15:26:00+00","169.1417380660954712","4085"
"2025-02-02 15:27:00+00","169.0971428571428571","4025"
"2025-02-02 15:28:00+00","169.0213611525086935","4026"
"2025-02-02 15:29:00+00","168.9034260178748759","4028"
"2025-02-02 15:30:00+00","169.1605766840666170","4023"
"2025-02-02 15:31:00+00","169.1449888087540413","4021"
"2025-02-02 15:32:00+00","169.0365217391304348","4025"
"2025-02-02 15:33:00+00","169.2393034825870647","4020"
"2025-02-02 15:34:00+00","169.1225758329189458","4022"
"2025-02-02 15:35:00+00","161.0087234661238732","3439"
"2025-02-02 15:36:00+00","139.6376054640417838","2489"
"2025-02-02 15:37:00+00","140.2226737098740349","2461"
"2025-02-02 15:38:00+00","140.1776504297994269","2443"
"2025-02-02 15:39:00+00","137.0760211800302572","2644"
"2025-02-02 15:40:00+00","139.9188640973630832","2465"
"2025-02-02 15:41:00+00","140.1938236489232020","2461"
"2025-02-02 15:42:00+00","140.2214546932141406","2461"
"2025-02-02 15:43:00+00","146.6195720578980491","3178"
"2025-02-02 15:44:00+00","146.8308707953473750","3181"
"2025-02-02 15:45:00+00","146.8386792452830189","3180"
"2025-02-02 15:46:00+00","146.6655150753768844","3184"
"2025-02-02 15:47:00+00","146.6199748743718593","3184"
"2025-02-02 15:48:00+00","146.7128495130380145","3183"
"2025-02-02 15:49:00+00","146.6058417085427136","3184"
"2025-02-02 15:50:00+00","146.6444723618090452","3184"
"2025-02-02 15:51:00+00","146.8052030456852792","3152"
"2025-02-02 15:52:00+00","146.7988054071046841","3181"
"2025-02-02 15:53:00+00","146.6145146088595664","3183"
"2025-02-02 15:54:00+00","146.6165201005025126","3184"
"2025-02-02 15:55:00+00","146.2688783570300158","3165"
"2025-02-02 15:56:00+00","146.9739485247959824","3186"
"2025-02-02 15:57:00+00","148.5678606638186001","3043"
"2025-02-02 15:58:00+00","158.5933361811191798","2341"
"2025-02-02 15:59:00+00","158.6367521367521368","2340"
"2025-02-02 16:00:00+00","159.3709401709401709","2340"
"2025-02-02 16:01:00+00","159.0188114578879863","2339"
"2025-02-02 16:02:00+00","159.3149572649572650","2340"
"2025-02-02 16:03:00+00","158.5322511747116617","2341"
"2025-02-02 16:04:00+00","158.8418127404873878","2339"
"2025-02-02 16:05:00+00","159.2405982905982906","2340"
"2025-02-02 16:06:00+00","159.0572649572649573","2340"
"2025-02-02 16:07:00+00","159.6683782627299957","2337"
"2025-02-02 16:08:00+00","159.4507705479452055","2336"
"2025-02-02 16:09:00+00","160.0145299145299145","2340"
"2025-02-02 16:10:00+00","159.9324786324786325","2340"
"2025-02-02 16:11:00+00","159.2273504273504274","2340"
"2025-02-02 16:12:00+00","159.2804617357845233","2339"
"2025-02-02 16:13:00+00","160.4290598290598291","2340"
"2025-02-02 16:14:00+00","159.4657827202737382","2338"
"2025-02-02 16:15:00+00","177.7814973614775726","6064"
"2025-02-02 16:16:00+00","176.9101123595505618","4984"
"2025-02-02 16:17:00+00","174.7217427044800658","4866"
"2025-02-02 16:18:00+00","167.3033866415804327","4252"
"2025-02-02 16:19:00+00","165.9649758454106280","4140"
"2025-02-02 16:20:00+00","165.7963811821471653","4145"
"2025-02-02 16:21:00+00","165.7781265089328827","4142"
"2025-02-02 16:22:00+00","165.8413809753742154","4142"
"2025-02-02 16:23:00+00","166.1253320453996619","4141"
"2025-02-02 16:24:00+00","165.2418032786885246","4148"
"2025-02-02 16:25:00+00","165.1912686927158707","4146"
"2025-02-02 16:26:00+00","165.1055930568948891","4148"
"2025-02-02 16:27:00+00","165.3149891383055757","4143"
"2025-02-02 16:28:00+00","165.3507120444122616","4143"
"2025-02-02 16:29:00+00","169.8588850174216028","3444"
"2025-02-02 16:30:00+00","201.3301606186793575","1681"
"2025-02-02 16:31:00+00","201.4154761904761905","1680"
"2025-02-02 16:32:00+00","201.3543776057176891","1679"
"2025-02-02 16:33:00+00","201.4023809523809524","1680"
"2025-02-02 16:34:00+00","201.2752675386444709","1682"
"2025-02-02 16:35:00+00","200.3879972086531752","1433"
"2025-02-02 16:46:00+00","283.0637037037037037","675"
"2025-02-02 16:47:00+00","282.4256410256410256","780"
"2025-02-02 16:48:00+00","282.6974358974358974","780"
"2025-02-02 16:49:00+00","282.6743589743589744","780"
"2025-02-02 16:50:00+00","282.2128205128205128","780"
"2025-02-02 16:51:00+00","282.1628205128205128","780"
"2025-02-02 16:52:00+00","281.8076923076923077","780"
"2025-02-02 16:53:00+00","281.7628205128205128","780"
"2025-02-02 16:54:00+00","281.6897435897435897","780"
"2025-02-02 16:55:00+00","283.1948717948717949","780"
"2025-02-02 16:56:00+00","282.7448717948717949","780"
"2025-02-02 16:57:00+00","282.2871794871794872","780"
"2025-02-02 16:58:00+00","281.8076923076923077","780"
"2025-02-02 16:59:00+00","281.6448717948717949","780"
"2025-02-02 17:00:00+00","282.7245817245817246","777"
"2025-02-02 17:01:00+00","282.9346153846153846","780"
"2025-02-02 17:02:00+00","283.1205128205128205","780"
"2025-02-02 17:03:00+00","283.0102564102564103","780"
"2025-02-02 17:04:00+00","279.3255813953488372","86"
"2025-02-02 17:15:00+00","170.9638189050956621","5279"
"2025-02-02 17:16:00+00","173.8144237652111668","5588"
"2025-02-02 17:17:00+00","167.1011789924973205","4665"
"2025-02-02 17:18:00+00","146.9252042740414833","3182"
"2025-02-02 17:19:00+00","146.8181532663316583","3184"
"2025-02-02 17:20:00+00","145.7097134350576852","2687"
"2025-02-02 17:21:00+00","169.2458333333333333","720"
"2025-02-02 17:22:00+00","169.2791666666666667","720"
"2025-02-02 17:23:00+00","169.4347222222222222","720"
"2025-02-02 17:24:00+00","169.3652777777777778","720"
"2025-02-02 17:25:00+00","169.3638888888888889","720"
"2025-02-02 17:26:00+00","169.8583333333333333","720"
"2025-02-02 17:27:00+00","169.9000000000000000","720"
"2025-02-02 17:28:00+00","169.5243393602225313","719"
"2025-02-02 17:29:00+00","169.6555555555555556","720"
"2025-02-02 17:30:00+00","169.7875000000000000","720"
"2025-02-02 17:31:00+00","169.4500000000000000","720"
"2025-02-02 17:32:00+00","169.1680555555555556","720"
"2025-02-02 17:33:00+00","165.6751054852320675","711"
"2025-02-02 17:34:00+00","168.6624825662482566","717"
"2025-02-02 17:35:00+00","169.0625869262865090","719"
"2025-02-02 17:36:00+00","158.9971223021582734","695"
"2025-02-02 17:37:00+00","160.3683453237410072","695"
"2025-02-02 17:38:00+00","163.6105100463678516","647"
"2025-02-02 18:01:00+00","114.5625000000000000","576"
"2025-02-02 18:02:00+00","114.8347205707491082","841"
"2025-02-02 18:03:00+00","114.1146341463414634","820"
"2025-02-02 18:04:00+00","115.0357142857142857","840"
"2025-02-02 18:05:00+00","137.1836043360433604","1476"
"2025-02-02 18:06:00+00","140.4180977542932629","1514"
"2025-02-02 18:07:00+00","139.8277848911651729","1562"
"2025-02-02 18:08:00+00","139.4623243933588761","1566"
"2025-02-02 18:09:00+00","139.7829705505761844","1562"
"2025-02-02 18:10:00+00","139.8040973111395647","1562"
"2025-02-02 18:11:00+00","139.8245838668373880","1562"
"2025-02-02 18:12:00+00","139.9340166559897502","1561"
"2025-02-02 18:13:00+00","139.7543186180422265","1563"
"2025-02-02 18:14:00+00","139.7083603370058328","1543"
"2025-02-02 18:15:00+00","181.2957723309754894","6079"
"2025-02-02 18:16:00+00","182.9574100267169574","6363"
"2025-02-02 18:17:00+00","183.8770826784030179","6362"
"2025-02-02 18:18:00+00","183.5288476654614054","6361"
"2025-02-02 18:19:00+00","187.5283577182311360","6083"
"2025-02-02 18:20:00+00","197.1238233164373642","5524"
"2025-02-02 18:21:00+00","198.0491162790697674","5375"
"2025-02-02 18:22:00+00","215.5905128205128205","3900"
"2025-02-02 18:23:00+00","215.6028205128205128","3900"
"2025-02-02 18:24:00+00","215.6053846153846154","3900"
"2025-02-02 18:25:00+00","215.6089743589743590","3900"
"2025-02-02 18:26:00+00","215.6288791997948192","3899"
"2025-02-02 18:27:00+00","215.6070787381379841","3899"
"2025-02-02 18:28:00+00","215.6117948717948718","3900"
"2025-02-02 18:29:00+00","215.6048717948717949","3900"
"2025-02-02 18:30:00+00","216.9145509145509146","3663"
"2025-02-02 18:31:00+00","220.8977124183006536","3060"
"2025-02-02 18:32:00+00","220.8931372549019608","3060"
"2025-02-02 18:33:00+00","220.9078130107878392","3059"
"2025-02-02 18:34:00+00","220.8810457516339869","3060"
"2025-02-02 18:35:00+00","220.8924836601307190","3060"
"2025-02-02 18:36:00+00","225.2680237489397795","2358"
"2025-02-02 18:37:00+00","226.6112612612612613","2220"
"2025-02-02 18:38:00+00","226.6139639639639640","2220"
"2025-02-02 18:39:00+00","226.5828828828828829","2220"
"2025-02-02 18:40:00+00","226.5950450450450450","2220"
"2025-02-02 18:41:00+00","226.6013513513513514","2220"
"2025-02-02 18:42:00+00","226.5020261143628996","2221"
"2025-02-02 18:43:00+00","226.6004504504504505","2220"
"2025-02-02 18:44:00+00","226.6000000000000000","2220"
"2025-02-02 18:45:00+00","226.7080989876265467","1778"
"2025-02-02 18:46:00+00","227.2760000000000000","1500"
"2025-02-02 18:47:00+00","227.2666666666666667","1500"
"2025-02-02 18:48:00+00","227.2906666666666667","1500"
"2025-02-02 18:49:00+00","235.8984000000000000","1250"
"2025-02-02 18:50:00+00","280.9141025641025641","780"
"2025-02-02 18:51:00+00","280.9294871794871795","780"
"2025-02-02 18:52:00+00","280.9064102564102564","780"
"2025-02-02 18:53:00+00","280.9025641025641026","780"
"2025-02-02 18:54:00+00","280.9217948717948718","780"
"2025-02-02 18:55:00+00","280.9897435897435897","780"
"2025-02-02 18:56:00+00","280.9794871794871795","780"
"2025-02-02 18:57:00+00","280.9589743589743590","780"
"2025-02-02 18:58:00+00","280.9705128205128205","780"
"2025-02-02 18:59:00+00","280.9269230769230769","780"
"2025-02-02 19:00:00+00","280.7753530166880616","779"
"2025-02-02 19:01:00+00","280.9051282051282051","780"
"2025-02-02 19:02:00+00","280.9179487179487179","780"
"2025-02-02 19:03:00+00","281.0076923076923077","780"
"2025-02-02 19:04:00+00","280.9884615384615385","780"
"2025-02-02 19:05:00+00","280.9064102564102564","780"
"2025-02-02 19:06:00+00","280.9038461538461538","780"
"2025-02-02 19:07:00+00","280.8948717948717949","780"
"2025-02-02 19:08:00+00","280.9641025641025641","780"
"2025-02-02 19:09:00+00","281.0102564102564103","780"
"2025-02-02 19:10:00+00","280.9820512820512821","780"
"2025-02-02 19:11:00+00","280.9871794871794872","780"
"2025-02-02 19:12:00+00","280.9756410256410256","780"
"2025-02-02 19:13:00+00","280.9794871794871795","780"
"2025-02-02 19:14:00+00","280.9820512820512821","780"
"2025-02-02 19:15:00+00","170.7531092436974790","5950"
"2025-02-02 19:16:00+00","175.6919275123558484","6070"
"2025-02-02 19:17:00+00","184.8237322515212982","4930"
"2025-02-02 19:18:00+00","186.9099230289161639","4807"
"2025-02-02 19:19:00+00","186.9712799167533819","4805"
"2025-02-02 19:20:00+00","187.0077019150707744","4804"
"2025-02-02 19:21:00+00","196.7087172218284904","2822"
"2025-02-02 19:22:00+00","213.9987212276214834","1564"
"2025-02-02 19:23:00+00","208.1078856152512998","2308"
"2025-02-02 19:24:00+00","207.9592006661115737","2402"
"2025-02-02 19:25:00+00","207.8622555139409072","2403"
"2025-02-02 19:26:00+00","207.9708576186511241","2402"
"2025-02-02 19:27:00+00","208.0279050395668471","2401"
"2025-02-02 19:28:00+00","208.1362500000000000","2400"
"2025-02-02 19:29:00+00","208.0354019158683882","2401"
"2025-02-02 19:30:00+00","207.9375520399666944","2402"
"2025-02-02 19:31:00+00","207.9583680266444629","2402"
"2025-02-02 19:32:00+00","208.1575656523551480","2399"
"2025-02-02 19:33:00+00","204.8195970695970696","1092"
"2025-02-02 20:15:00+00","166.4349895297924995","5253"
"2025-02-02 20:16:00+00","172.7120343839541547","5584"
"2025-02-02 20:17:00+00","172.8299319727891156","5586"
"2025-02-02 20:18:00+00","171.9078510873571692","5426"
"2025-02-02 20:19:00+00","168.7456769295655841","4742"
"2025-02-02 20:20:00+00","168.5039844927848374","4643"
"2025-02-02 20:21:00+00","171.2035169381949832","3867"
"2025-02-02 20:22:00+00","192.5399022801302932","2456"
"2025-02-02 20:23:00+00","214.8699551569506726","1561"
"2025-02-02 20:24:00+00","214.8776425368353619","1561"
"2025-02-02 20:25:00+00","213.6299694189602446","327"
"2025-02-02 21:00:00+00","150.4533333333333333","450"
"2025-02-02 21:01:00+00","140.1600000000000000","175"
"2025-02-02 21:15:00+00","182.4209759650400583","5492"
"2025-02-02 21:16:00+00","186.9546396023198012","4828"
"2025-02-02 21:17:00+00","185.6234908942091263","4887"
"2025-02-02 21:18:00+00","187.0328961066000416","4803"
"2025-02-02 21:19:00+00","187.0880882965431070","4802"
"2025-02-02 21:20:00+00","175.8171228887594642","3434"
"2025-02-02 21:21:00+00","173.7996300863131936","3244"
"2025-02-02 21:22:00+00","196.7956932773109244","1904"
"2025-02-02 21:23:00+00","198.1493882807469414","1553"
"2025-02-02 21:24:00+00","194.8901234567901235","1620"
"2025-02-02 21:25:00+00","194.7951881554595928","1621"
"2025-02-02 21:26:00+00","194.6658446362515413","1622"
"2025-02-02 21:27:00+00","194.6627620221948212","1622"
"2025-02-02 21:28:00+00","194.5576093653727665","1623"
"2025-02-02 21:29:00+00","194.7016029593094945","1622"
"2025-02-02 21:30:00+00","194.9197530864197531","1620"
"2025-02-02 21:31:00+00","194.7550894509561999","1621"
"2025-02-02 21:32:00+00","194.7446020974706971","1621"
"2025-02-02 21:33:00+00","194.6929716399506782","1622"
"2025-02-02 21:34:00+00","194.6584463625154131","1622"
"2025-02-02 21:35:00+00","194.7964219617520049","1621"
"2025-02-02 21:36:00+00","194.9160493827160494","1620"
"2025-02-02 21:37:00+00","194.9086419753086420","1620"
"2025-02-02 21:38:00+00","194.9672637430512662","1619"
"2025-02-02 21:39:00+00","194.9032258064516129","1612"
"2025-02-02 21:40:00+00","245.2161060142711519","981"
"2025-02-02 21:41:00+00","280.9653846153846154","780"
"2025-02-02 21:42:00+00","280.9538461538461538","780"
"2025-02-02 21:43:00+00","281.0166666666666667","780"
"2025-02-02 21:44:00+00","281.0435897435897436","780"
"2025-02-02 21:45:00+00","280.9615384615384615","780"
"2025-02-02 21:46:00+00","280.9628205128205128","780"
"2025-02-02 21:47:00+00","280.9628205128205128","780"
"2025-02-02 21:48:00+00","280.9641025641025641","780"
"2025-02-02 21:49:00+00","280.9576923076923077","780"
"2025-02-02 21:50:00+00","280.9487179487179487","780"
"2025-02-02 21:51:00+00","280.9692307692307692","780"
"2025-02-02 21:52:00+00","280.9576923076923077","780"
"2025-02-02 21:53:00+00","280.9410256410256410","780"
"2025-02-02 21:54:00+00","280.9756410256410256","780"
"2025-02-02 21:55:00+00","281.0025641025641026","780"
"2025-02-02 21:56:00+00","280.9333333333333333","780"
"2025-02-02 21:57:00+00","280.8817480719794344","389"
"2025-02-02 22:15:00+00","171.8527344943476932","6546"
"2025-02-02 22:16:00+00","175.6070487026502012","7207"
"2025-02-02 22:17:00+00","175.7160099889012209","7208"
"2025-02-02 22:18:00+00","189.1188517416418694","5713"
"2025-02-02 22:19:00+00","189.6539620634639248","5641"
"2025-02-02 22:20:00+00","189.7218578266264847","5641"
"2025-02-02 22:21:00+00","189.7789790854306983","5642"
"2025-02-02 22:22:00+00","194.7196898051825232","5287"
"2025-02-02 22:23:00+00","203.8315018315018315","4095"
"2025-02-02 22:24:00+00","204.2656565656565657","3960"
"2025-02-02 22:25:00+00","204.2108053521837920","3961"
"2025-02-02 22:26:00+00","203.8353627600202943","3942"
"2025-02-02 22:27:00+00","197.6967147435897436","2496"
"2025-02-02 22:28:00+00","197.2966666666666667","2400"
"2025-02-02 22:29:00+00","197.2125260960334029","2395"
"2025-02-02 22:30:00+00","226.5315789473684211","1520"
"2025-02-02 22:31:00+00","227.3253333333333333","1500"
"2025-02-02 22:32:00+00","227.3106666666666667","1500"
"2025-02-02 22:33:00+00","227.3113333333333333","1500"
"2025-02-02 22:34:00+00","227.1712191872085276","1501"
"2025-02-02 22:35:00+00","227.3140000000000000","1500"
"2025-02-02 22:36:00+00","227.3113333333333333","1500"
"2025-02-02 22:37:00+00","227.3413333333333333","1500"
"2025-02-02 22:38:00+00","227.3760000000000000","1500"
"2025-02-02 22:39:00+00","227.3793333333333333","1500"
"2025-02-02 22:40:00+00","227.3946666666666667","1500"
"2025-02-02 22:41:00+00","240.2142857142857143","1176"
"2025-02-02 22:42:00+00","281.0102564102564103","780"
"2025-02-02 22:43:00+00","281.0884615384615385","780"
"2025-02-02 22:44:00+00","281.0358974358974359","780"
"2025-02-02 22:45:00+00","281.0564102564102564","780"
"2025-02-02 22:46:00+00","281.0525641025641026","780"
"2025-02-02 22:47:00+00","281.0730769230769231","780"
"2025-02-02 22:48:00+00","281.0269230769230769","780"
"2025-02-02 22:49:00+00","281.0500000000000000","780"
"2025-02-02 22:50:00+00","281.0333333333333333","780"
"2025-02-02 22:51:00+00","280.9858974358974359","780"
"2025-02-02 22:52:00+00","280.9756410256410256","780"
"2025-02-02 22:53:00+00","280.9705128205128205","780"
"2025-02-02 22:54:00+00","280.8459563543003851","779"
"2025-02-02 22:55:00+00","280.9705128205128205","780"
"2025-02-02 22:56:00+00","280.9935897435897436","780"
"2025-02-02 22:57:00+00","280.9884615384615385","780"
"2025-02-02 22:58:00+00","280.9271523178807947","453"
"2025-02-02 23:15:00+00","193.2991281019450034","4473"
"2025-02-02 23:16:00+00","208.4422135161606268","4084"
"2025-02-02 23:17:00+00","208.4395200783545544","4084"
"2025-02-02 23:18:00+00","208.5500857212833701","4083"
"2025-02-02 23:19:00+00","208.5009799118079373","4082"
"2025-02-02 23:20:00+00","202.3344836740111495","3767"
"2025-02-02 23:21:00+00","184.6443239054629988","2581"
"2025-02-02 23:22:00+00","170.7210103329506315","1742"
"2025-02-02 23:23:00+00","170.7973593570608496","1742"
"2025-02-02 23:24:00+00","160.9752895752895753","1295"
"2025-02-02 23:25:00+00","147.2011111111111111","900"
"2025-02-02 23:26:00+00","147.2111111111111111","900"
"2025-02-02 23:27:00+00","178.2831445702864757","1501"
"2025-02-02 23:28:00+00","181.7328809376927822","1621"
"2025-02-02 23:29:00+00","181.4612068965517241","1624"
"2025-02-02 23:30:00+00","181.6134401972872996","1622"
"2025-02-02 23:31:00+00","180.9172457359444093","1583"
"2025-02-02 23:32:00+00","181.8265432098765432","1620"
"2025-02-02 23:33:00+00","181.7415175817396669","1621"
"2025-02-02 23:34:00+00","155.2157057654075547","1006"
"2025-02-02 23:35:00+00","147.2066666666666667","900"
"2025-02-02 23:36:00+00","147.2244444444444444","900"
"2025-02-02 23:37:00+00","147.2055555555555556","900"
"2025-02-02 23:38:00+00","147.2622222222222222","900"
"2025-02-02 23:39:00+00","148.8070175438596491","114"
"2025-02-03 00:15:00+00","171.4082269082269082","6734"
"2025-02-03 00:16:00+00","176.3653819396131905","7187"
"2025-02-03 00:17:00+00","176.6878556557945871","7205"
"2025-02-03 00:18:00+00","176.6415984459553212","7207"
"2025-02-03 00:19:00+00","175.1794691756775734","7121"
"2025-02-03 00:20:00+00","147.2937435897435897","4875"
"2025-02-03 00:21:00+00","155.8545673076923077","2496"
"2025-02-03 00:22:00+00","196.2116527942925089","841"
"2025-02-03 00:23:00+00","196.1985731272294887","841"
"2025-02-03 00:24:00+00","196.4071428571428571","840"
"2025-02-03 00:25:00+00","198.4654788418708241","449"
"2025-02-03 00:28:00+00","85.1250000000000000","16"
"2025-02-03 00:37:00+00","169.2307692307692308","624"
"2025-02-03 00:38:00+00","169.2263888888888889","720"
"2025-02-03 00:39:00+00","169.2180555555555556","720"
"2025-02-03 00:40:00+00","168.2600619195046440","323"
"2025-02-03 01:05:00+00","233.8854003139717425","637"
"2025-02-03 01:06:00+00","234.2069444444444444","720"
"2025-02-03 01:07:00+00","234.1958333333333333","720"
"2025-02-03 01:08:00+00","233.8834951456310680","721"
"2025-02-03 01:09:00+00","234.2236111111111111","720"
"2025-02-03 01:10:00+00","234.1736111111111111","720"
"2025-02-03 01:11:00+00","233.5637119113573407","722"
"2025-02-03 01:12:00+00","233.8987517337031900","721"
"2025-02-03 01:13:00+00","234.0246913580246914","81"
"2025-02-03 01:15:00+00","194.5241324291982449","5014"
"2025-02-03 01:16:00+00","196.1742647058823529","1360"
"2025-02-03 01:17:00+00","199.2737520128824477","621"
"2025-02-03 01:45:00+00","102.5263157894736842","57"
"2025-02-03 01:52:00+00","122.4275534441805226","842"
"2025-02-03 01:53:00+00","122.6183115338882283","841"
"2025-02-03 01:54:00+00","122.4928741092636580","842"
"2025-02-03 01:55:00+00","122.3202846975088968","843"
"2025-02-03 01:56:00+00","122.4175563463819692","843"
"2025-02-03 01:57:00+00","122.3380782918149466","843"
"2025-02-03 01:58:00+00","122.4767580452920143","839"
"2025-02-03 01:59:00+00","123.0463733650416171","841"
"2025-02-03 02:00:00+00","122.6337693222354340","841"
"2025-02-03 02:01:00+00","122.7714285714285714","840"
"2025-02-03 02:02:00+00","122.6409036860879905","841"
"2025-02-03 02:03:00+00","122.0180180180180180","111"
"2025-02-03 02:15:00+00","184.9296099035554916","6947"
"2025-02-03 02:16:00+00","184.0737797956867196","5286"
"2025-02-03 02:17:00+00","180.2086228034327748","4894"
"2025-02-03 02:18:00+00","155.4065693430656934","2740"
"2025-02-03 02:19:00+00","149.1607795371498173","2463"
"2025-02-03 02:20:00+00","149.4400650142218610","2461"
"2025-02-03 02:21:00+00","149.2971102971102971","2457"
"2025-02-03 02:22:00+00","149.4357723577235772","2460"
"2025-02-03 02:23:00+00","149.3216754778365189","2459"
"2025-02-03 02:24:00+00","149.3306222041480277","2459"
"2025-02-03 02:25:00+00","148.3907368421052632","2375"
"2025-02-03 02:37:00+00","233.2794759825327511","458"
"2025-02-03 02:38:00+00","234.0346740638002774","721"
"2025-02-03 02:39:00+00","233.6454293628808864","722"
"2025-02-03 02:40:00+00","234.2389380530973451","452"
"2025-02-03 03:15:00+00","198.3722943722943723","5544"
"2025-02-03 03:16:00+00","199.6703679512301328","4593"
"2025-02-03 03:17:00+00","198.3351828499369483","3965"
"2025-02-03 03:18:00+00","198.4018668012108981","3964"
"2025-02-03 03:19:00+00","198.5786417571320374","3961"
"2025-02-03 03:20:00+00","198.4798081776880363","3962"
"2025-02-03 03:21:00+00","198.5493811568577924","3959"
"2025-02-03 03:22:00+00","198.4631499242806663","3962"
"2025-02-03 03:23:00+00","198.3680625630676085","3964"
"2025-02-03 03:24:00+00","198.5099722292350417","3961"
"2025-02-03 03:25:00+00","198.5517676767676768","3960"
"2025-02-03 03:26:00+00","198.0357233341778566","3947"
"2025-02-03 03:27:00+00","198.5603535353535354","3960"
